member_id,Agente,Email,Data,Status,Time,Canal,Contrato
a1R3j0000043oEUEAY,Vadnais Stambaugh,vadnais.stambaugh@casedisponibilidade.br,2022-02-13,Ativo,Time2,Chat,CLT
a1R3j0000043sVnEAI,Poynter Mansour,poynter.mansour@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j000003ndBiEAI,Hockenberry Bussey,hockenberry.bussey@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000003gHOuEAM,Shuler Bunnell,shuler.bunnell@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT*
a1R3j000002b72rEAA,Veloz Calderon,veloz.calderon@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000003nb3wEAA,Holbert Neri,holbert.neri@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R41000004BOobEAG,Ross Cronin,ross.cronin@casedisponibilidade.br,2022-02-27,Ativo,Time2,Chat,CLT
a1R3j000002bCohEAE,Cass Mathers,cass.mathers@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R1L000008ddqrUAA,Llewellyn Buller,llewellyn.buller@casedisponibilidade.br,2022-02-19,Ativo,Time2,Chat,CLT
a1R3j0000043sVWEAY,Carrizales Straw,carrizales.straw@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j0000043oEmEAI,Arbuckle Goldsmith,arbuckle.goldsmith@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003na85EAA,Truett Baillargeon,truett.baillargeon@casedisponibilidade.br,2022-02-19,Ativo,Time1,Chat,CLT
a1R3j000003gFV4EAM,Moorman Orta,moorman.orta@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j0000043sVWEAY,Carrizales Straw,carrizales.straw@casedisponibilidade.br,2022-02-20,Ativo,Time1,Chat,CLT
a1R3j000002bCoyEAE,Hurst Stedman,hurst.stedman@casedisponibilidade.br,2022-02-11,Ativo,Time2,Chat,CLT
a1R3j000002b8adEAA,Caceres Masterson,caceres.masterson@casedisponibilidade.br,2022-02-08,Ativo,Time1,Chat,CLT
a1R3j000003gGYuEAM,Curl Helgeson,curl.helgeson@casedisponibilidade.br,2022-02-03,Ativo,Time3,Chat,CLT
a1R41000004BOobEAG,Ross Cronin,ross.cronin@casedisponibilidade.br,2022-02-10,Ativo,Time2,Chat,CLT
a1R3j000002b8bgEAA,Blackmore Dickens,blackmore.dickens@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R1L000008dfbSUAQ,Falcon Ingram,falcon.ingram@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000002bAacEAE,Bullington Heim,bullington.heim@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000002bCopEAE,Tolman Riley,tolman.riley@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j0000043oEjEAI,Evenson Coan,evenson.coan@casedisponibilidade.br,2022-02-19,Ativo,Time1,Chat,CLT
a1R3j000002bCorEAE,Merriweather Boone,merriweather.boone@casedisponibilidade.br,2022-02-12,Ativo,Time1,Chat,CLT
a1R3j000003gHIjEAM,Daves Cecil,daves.cecil@casedisponibilidade.br,2022-02-10,Ativo,Time3,Chat,CLT
a1R3j000003gHKNEA2,Eng Fenn,eng.fenn@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j000003gDxlEAE,Hearn Wrenn,hearn.wrenn@casedisponibilidade.br,2022-02-25,Ativo,Time1,Chat,CLT
a1R3j000002b8adEAA,Caceres Masterson,caceres.masterson@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT
a1R3j000003ndBYEAY,Angell Ontiveros,angell.ontiveros@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003gHOnEAM,Randall Sonnier,randall.sonnier@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j0000043sW4EAI,Roop Worley,roop.worley@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000003gECOEA2,Oliver Viola,oliver.viola@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j0000043oExEAI,Clift Tiffany,clift.tiffany@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R1L000008ddr1UAA,Lalonde Blevins,lalonde.blevins@casedisponibilidade.br,2022-02-24,Ativo,Time2,Chat,CLT
a1R3j000003na8IEAQ,Hock Marti,hock.marti@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000003gHOTEA2,Lapp August,lapp.august@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000003gHOHEA2,Carley Despain,carley.despain@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT
a1R3j000003ndCQEAY,Fernandez Plourde,fernandez.plourde@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000003gHKDEA2,Derr Barkley,derr.barkley@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000002b6KSEAY,Trusty Krall,trusty.krall@casedisponibilidade.br,2022-02-02,Ativo,Time2,Chat,CLT
a1R3j0000043rz9EAA,Vancleave Sam,vancleave.sam@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R1L000008dajzUAA,Julius Nalley,julius.nalley@casedisponibilidade.br,2022-02-22,Ativo,Time2,Chat,CLT
a1R3j000003gHJpEAM,Leatherman Hemingway,leatherman.hemingway@casedisponibilidade.br,2022-02-16,Ativo,Time1,Chat,CLT
a1R3j000003gGITEA2,Roberson Grogan,roberson.grogan@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j000002bAaqEAE,Webster Greathouse,webster.greathouse@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000002b8aSEAQ,Treece Kahler,treece.kahler@casedisponibilidade.br,2022-02-07,Férias,Time1,Chat,CLT
a1R3j000003ndBkEAI,Lotz Dorman,lotz.dorman@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j0000043rz3EAA,Donley Chapa,donley.chapa@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000002b8ayEAA,Dilley Duffey,dilley.duffey@casedisponibilidade.br,2022-02-15,Ativo,Time1,Chat,CLT
a1R3j0000043oEbEAI,Peabody Bales,peabody.bales@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000003ndC8EAI,Bucher Underhill,bucher.underhill@casedisponibilidade.br,2022-02-08,Ativo,Time1,Chat,CLT
a1R3j000002b73rEAA,Keys Wiggs,keys.wiggs@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R3j000002bBohEAE,Danielson Caffey,danielson.caffey@casedisponibilidade.br,2022-02-16,Ativo,Time3,Chat,CLT
a1R3j0000043sVfEAI,Steinbach Erickson,steinbach.erickson@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R3j000003gHKbEAM,Hood Hatter,hood.hatter@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT*
a1R3j000002b8avEAA,Mercer Hollingshead,mercer.hollingshead@casedisponibilidade.br,2022-02-23,Ativo,Time2,Chat,CLT
a1R3j000002bBq2EAE,Paynter Fitz,paynter.fitz@casedisponibilidade.br,2022-02-06,Ativo,Time3,Chat,CLT
a1R3j0000043rz8EAA,Greeley Kepler,greeley.kepler@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000002b73REAQ,Grubb Schlegel,grubb.schlegel@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000003gEBnEAM,Eggers Bowe,eggers.bowe@casedisponibilidade.br,2022-02-10,Ativo,Time1,Chat,CLT
a1R3j000003nb4AEAQ,Roger Kovacs,roger.kovacs@casedisponibilidade.br,2022-02-11,Ativo,Time1,Chat,CLT
a1R3j0000043sx5EAA,Mclaurin Dryer,mclaurin.dryer@casedisponibilidade.br,2022-02-27,Ativo,Time3,Chat,CLT
a1R3j0000043rzWEAQ,Decosta Abeyta,decosta.abeyta@casedisponibilidade.br,2022-02-03,Ativo,Time2,Chat,CLT
a1R3j000003ncMTEAY,Solano Bushey,solano.bushey@casedisponibilidade.br,2022-02-12,Ativo,Time1,Chat,CLT
a1R3j000003ndBdEAI,Hayward Bond,hayward.bond@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j0000043sW2EAI,Stowers Neubauer,stowers.neubauer@casedisponibilidade.br,2022-02-03,Ativo,Time2,Chat,CLT
a1R3j000003na8KEAQ,Engle Rosenblum,engle.rosenblum@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000002b8bKEAQ,Minnich Boutte,minnich.boutte@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000002b744EAA,Wilmoth Loughlin,wilmoth.loughlin@casedisponibilidade.br,2022-02-09,Férias,Time1,Chat,CLT*
a1R3j000003nb4GEAQ,Carman Bova,carman.bova@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R1L000008dS6VUAU,Pinson Raphael,pinson.raphael@casedisponibilidade.br,2022-02-09,Ativo,Time2,Chat,CLT
a1R3j000003ndCFEAY,Richburg Finkelstein,richburg.finkelstein@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j000003ncMbEAI,Odom Stoker,odom.stoker@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j000002b73rEAA,Keys Wiggs,keys.wiggs@casedisponibilidade.br,2022-02-04,Férias,Time1,Chat,CLT
a1R3j000002b73rEAA,Keys Wiggs,keys.wiggs@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j000003gHJlEAM,Throckmorton Weissman,throckmorton.weissman@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000002b5jOEAQ,Carbone Knisley,carbone.knisley@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j000003nb4AEAQ,Roger Kovacs,roger.kovacs@casedisponibilidade.br,2022-02-15,Ativo,Time1,Chat,CLT
a1R3j000003ndC6EAI,Westlund Wooldridge,westlund.wooldridge@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000003gGYREA2,Spiegel Clancy,spiegel.clancy@casedisponibilidade.br,2022-02-12,Ativo,Time3,Chat,CLT
a1R3j000002bCoeEAE,Fredrickson Hunter,fredrickson.hunter@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j000003gHK0EAM,Dunford Brandon,dunford.brandon@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT*
a1R3j000002b5jZEAQ,Raney Pegram,raney.pegram@casedisponibilidade.br,2022-02-25,Ativo,Time1,Chat,CLT
a1R3j000003ndBbEAI,Hepburn Gantt,hepburn.gantt@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j0000043s1nEAA,Kyle Corwin,kyle.corwin@casedisponibilidade.br,2022-02-14,Ativo,Time3,Chat,CLT
a1R3j000003na8GEAQ,Minnick Gaston,minnick.gaston@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j0000043sVfEAI,Steinbach Erickson,steinbach.erickson@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000003gHPEEA2,Bonin Yung,bonin.yung@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j000003gDcHEAU,Coulson Scanlan,coulson.scanlan@casedisponibilidade.br,2022-02-26,Ativo,Time1,Chat,CLT
a1R3j000003na8QEAQ,Derosa Leong,derosa.leong@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j0000043oF0EAI,Hudson Lao,hudson.lao@casedisponibilidade.br,2022-02-13,Ativo,Time1,Chat,CLT
a1R3j000002bCoeEAE,Fredrickson Hunter,fredrickson.hunter@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT
a1R3j0000043oEjEAI,Evenson Coan,evenson.coan@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j0000043oEVEAY,Volk Conaway,volk.conaway@casedisponibilidade.br,2022-02-03,Ativo,Time1,Chat,CLT*
a1R3j000003na8SEAQ,Schofield Thibault,schofield.thibault@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000003gEBuEAM,Hundley Phillips,hundley.phillips@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000003na7eEAA,Colter Seely,colter.seely@casedisponibilidade.br,2022-02-19,Ativo,Time1,Chat,CLT
a1R3j0000043sz6EAA,Grau Glazer,grau.glazer@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT
a1R3j000003na7yEAA,Pettis Mccary,pettis.mccary@casedisponibilidade.br,2022-02-26,Ativo,Time1,Chat,CLT
a1R3j000002bCosEAE,Whiteside Ramsay,whiteside.ramsay@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j0000043sVVEAY,Lees Pease,lees.pease@casedisponibilidade.br,2022-02-08,Ativo,Time1,Chat,CLT
a1R3j0000043syoEAA,Bastian Giddings,bastian.giddings@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j0000043sz2EAA,Paulson Luong,paulson.luong@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000002b8adEAA,Caceres Masterson,caceres.masterson@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j0000043rzDEAQ,Hibbler Mccain,hibbler.mccain@casedisponibilidade.br,2022-02-12,Ativo,Time1,Chat,CLT
a1R3j0000043sVVEAY,Lees Pease,lees.pease@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000003ncfREAQ,Ancheta Foti,ancheta.foti@casedisponibilidade.br,2022-02-08,Ativo,Time3,Chat,CLT
a1R3j000003gEBoEAM,Salcido Guess,salcido.guess@casedisponibilidade.br,2022-02-19,Ativo,Time2,Chat,CLT
a1R3j0000043sxBEAQ,Osman Waits,osman.waits@casedisponibilidade.br,2022-02-26,Ativo,Time3,Chat,CLT
a1R3j0000043szjEAA,Camargo Carlyle,camargo.carlyle@casedisponibilidade.br,2022-02-11,Ativo,Time1,Chat,CLT
a1R3j0000043sVwEAI,Kinslow Wills,kinslow.wills@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT*
a1R3j000003gEBxEAM,Seward Berkley,seward.berkley@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R1L000008eTNJUA2,Reading Nutter,reading.nutter@casedisponibilidade.br,2022-02-25,Ativo,Time2,Chat,CLT
a1R3j0000043rzjEAA,Mullinax Bergin,mullinax.bergin@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT
a1R3j000003gHPEEA2,Bonin Yung,bonin.yung@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j000003na8QEAQ,Derosa Leong,derosa.leong@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j000003gH1lEAE,Salmon Christman,salmon.christman@casedisponibilidade.br,2022-02-06,Ativo,Time2,Chat,CLT
a1R1L00000F91tSUAR,East Petterson,east.petterson@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000003gHKEEA2,Neighbors Miele,neighbors.miele@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j000003gHJqEAM,Voyles Flatt,voyles.flatt@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT
a1R3j000003gGYGEA2,Yoho Ramey,yoho.ramey@casedisponibilidade.br,2022-02-14,Ativo,Time3,Chat,CLT
a1R3j0000043sx8EAA,Lark Lawlor,lark.lawlor@casedisponibilidade.br,2022-02-05,Ativo,Time3,Chat,CLT
a1R3j000003gHJoEAM,Rand Bell,rand.bell@casedisponibilidade.br,2022-02-10,Ativo,Time1,Chat,CLT
a1R3j000002bCoZEAU,Mcqueen Bailes,mcqueen.bailes@casedisponibilidade.br,2022-02-16,Ativo,Time2,Chat,CLT
a1R1L000008dfbPUAQ,Nakamura Counts,nakamura.counts@casedisponibilidade.br,2022-02-18,Ativo,Time2,Chat,CLT
a1R3j000003gHJlEAM,Throckmorton Weissman,throckmorton.weissman@casedisponibilidade.br,2022-02-20,Ativo,Time1,Chat,CLT
a1R3j0000043oEdEAI,Lester Wilke,lester.wilke@casedisponibilidade.br,2022-02-25,Ativo,Time1,Chat,CLT
a1R1L000008dfpPUAQ,Kapp Bowling,kapp.bowling@casedisponibilidade.br,2022-02-07,Ativo,Time3,Chat,
a1R41000005iwtKEAQ,Chaparro Roderick,chaparro.roderick@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT
a1R3j000003ndBfEAI,Belle Judge,belle.judge@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000003gHP8EAM,Mccool Whisenhunt,mccool.whisenhunt@casedisponibilidade.br,2022-02-20,Ativo,Time1,Chat,CLT
a1R1L000008deewUAA,Pearson Simmons,pearson.simmons@casedisponibilidade.br,2022-02-02,Ativo,Time2,Chat,CLT
a1R3j000003gHOdEAM,Wyant Teter,wyant.teter@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R1L000008dfnTUAQ,Trail Proffitt,trail.proffitt@casedisponibilidade.br,2022-02-28,Ativo,Time3,Chat,CLT
a1R3j000003na8WEAQ,Richards Stenson,richards.stenson@casedisponibilidade.br,2022-02-16,Ativo,Time2,Chat,CLT
a1R3j000002b8bgEAA,Blackmore Dickens,blackmore.dickens@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT
a1R3j000003gHK8EAM,Saucier Hilbert,saucier.hilbert@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j000002bCp3EAE,Grooms Posada,grooms.posada@casedisponibilidade.br,2022-02-24,Ativo,Time2,Chat,CLT
a1R3j000003gECYEA2,Hashimoto Cassidy,hashimoto.cassidy@casedisponibilidade.br,2022-02-04,Ativo,Time1,Chat,CLT
a1R3j000003gFV5EAM,Estep Duvall,estep.duvall@casedisponibilidade.br,2022-02-14,Férias,Time1,Chat,CLT
a1R3j000003gECkEAM,Prickett Byers,prickett.byers@casedisponibilidade.br,2022-02-06,Ativo,Time2,Chat,CLT
a1R3j000003ncMcEAI,Kushner Wagoner,kushner.wagoner@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000003gCfZEAU,Marcum Varnado,marcum.varnado@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT*
a1R3j000003na8IEAQ,Hock Marti,hock.marti@casedisponibilidade.br,2022-02-19,Ativo,Time1,Chat,CLT
a1R3j000003gHJkEAM,Walley Criswell,walley.criswell@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000003na8NEAQ,Brannon Penney,brannon.penney@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j000003gHJyEAM,Milligan Ezell,milligan.ezell@casedisponibilidade.br,2022-02-11,Ativo,Time1,Chat,CLT
a1R1L000008dfbSUAQ,Falcon Ingram,falcon.ingram@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j0000043sVrEAI,Gandy Bolin,gandy.bolin@casedisponibilidade.br,2022-02-20,Ativo,Time1,Chat,CLT
a1R3j000002bCosEAE,Whiteside Ramsay,whiteside.ramsay@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j0000043sVVEAY,Lees Pease,lees.pease@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j0000043oEHEAY,Oshiro Nock,oshiro.nock@casedisponibilidade.br,2022-02-11,Ativo,Time1,Chat,CLT
a1R3j0000043sWhEAI,Muro Sowers,muro.sowers@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000002b73LEAQ,Mohan Mcnary,mohan.mcnary@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j000003ndC3EAI,Scharf Ault,scharf.ault@casedisponibilidade.br,2022-02-15,Ativo,Time1,Chat,CLT
a1R3j000003gGIIEA2,Napoleon Clement,napoleon.clement@casedisponibilidade.br,2022-02-12,Ativo,Time1,Chat,CLT
a1R3j000002b8apEAA,Brawner Goines,brawner.goines@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R3j0000043sWBEAY,Vargas Chrisman,vargas.chrisman@casedisponibilidade.br,2022-02-15,Ativo,Time1,Chat,CLT
a1R3j000002bBoVEAU,Campagna Mier,campagna.mier@casedisponibilidade.br,2022-02-10,Ativo,Time3,Chat,CLT
a1R3j000003gEBuEAM,Hundley Phillips,hundley.phillips@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000003gGZhEAM,Rosser Griner,rosser.griner@casedisponibilidade.br,2022-02-20,Ativo,Time3,Chat,
a1R3j000003gGIFEA2,Hix Tew,hix.tew@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j000003ndCFEAY,Richburg Finkelstein,richburg.finkelstein@casedisponibilidade.br,2022-02-11,Ativo,Time1,Chat,CLT
a1R3j000003nb3wEAA,Holbert Neri,holbert.neri@casedisponibilidade.br,2022-02-25,Ativo,Time1,Chat,CLT
a1R3j000002bCoiEAE,Hawkes Cowell,hawkes.cowell@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R1L000008deewUAA,Pearson Simmons,pearson.simmons@casedisponibilidade.br,2022-02-12,Ativo,Time2,Chat,CLT
a1R3j000003gHOUEA2,Lanham Lawton,lanham.lawton@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT*
a1R1L000008dfmQUAQ,Govan Rooney,govan.rooney@casedisponibilidade.br,2022-02-02,Ativo,Time3,Chat,CLT
a1R3j000002bCoWEAU,Wiser Blanchard,wiser.blanchard@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j000003na8QEAQ,Derosa Leong,derosa.leong@casedisponibilidade.br,2022-02-06,Ativo,Time1,Chat,CLT
a1R3j000003gGJIEA2,Bui Elder,bui.elder@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j0000043rupEAA,Hurley Shell,hurley.shell@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j0000043sWFEAY,Fennell Theriot,fennell.theriot@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j0000043rzNEAQ,Benning Childress,benning.childress@casedisponibilidade.br,2022-02-10,Ativo,Time2,Chat,CLT
a1R3j0000043sWIEAY,Horning Carter,horning.carter@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000002bCohEAE,Cass Mathers,cass.mathers@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j000003gEBnEAM,Eggers Bowe,eggers.bowe@casedisponibilidade.br,2022-02-14,Ativo,Time1,Chat,CLT
a1R3j000003na8SEAQ,Schofield Thibault,schofield.thibault@casedisponibilidade.br,2022-02-19,Ativo,Time1,Chat,CLT
a1R3j000002b8bREAQ,Dudek Pepper,dudek.pepper@casedisponibilidade.br,2022-02-03,Ativo,Time1,Chat,CLT
a1R3j000003gECXEA2,Philpot Swett,philpot.swett@casedisponibilidade.br,2022-02-08,Ativo,Time1,Chat,CLT
a1R3j000002bCpQEAU,Reimers Maxson,reimers.maxson@casedisponibilidade.br,2022-02-15,Ativo,Time1,Chat,CLT
a1R3j000003ndCOEAY,Christiansen Sprouse,christiansen.sprouse@casedisponibilidade.br,2022-02-25,Ativo,Time1,Chat,CLT
a1R3j0000043sWMEAY,Will Towle,will.towle@casedisponibilidade.br,2022-02-27,Ativo,Time1,Chat,CLT
a1R3j000003gHOsEAM,Kellum Florio,kellum.florio@casedisponibilidade.br,2022-02-28,Ativo,Time1,Chat,CLT
a1R3j000003gHKZEA2,Gilson Holbrook,gilson.holbrook@casedisponibilidade.br,2022-02-17,Ativo,Time1,Chat,CLT
a1R3j000003ndCDEAY,Hong Southard,hong.southard@casedisponibilidade.br,2022-02-02,Ativo,Time1,Chat,CLT
a1R3j0000043oEdEAI,Lester Wilke,lester.wilke@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j000003gEC7EAM,Raposa Holcomb,raposa.holcomb@casedisponibilidade.br,2022-02-01,Ativo,Time1,Chat,CLT
a1R3j000003gHKLEA2,Carlock Tsang,carlock.tsang@casedisponibilidade.br,2022-02-18,Ativo,Time1,Chat,CLT*
a1R3j000003gHKYEA2,Rankin Parry,rankin.parry@casedisponibilidade.br,2022-02-24,Ativo,Time1,Chat,CLT
a1R3j000003gHKfEAM,Swan Calabro,swan.calabro@casedisponibilidade.br,2022-02-20,Ativo,Time1,Chat,CLT
a1R1L000008cZzOUAU,Dillard Lamoreaux,dillard.lamoreaux@casedisponibilidade.br,2022-02-09,Ativo,Time1,Chat,CLT
a1R3j000003gHKIEA2,Amey Kaye,amey.kaye@casedisponibilidade.br,2022-02-23,Ativo,Time1,Chat,CLT
a1R3j0000043rupEAA,Hurley Shell,hurley.shell@casedisponibilidade.br,2022-02-07,Ativo,Time1,Chat,CLT
a1R3j000002b8aTEAQ,Baier Haggerty,baier.haggerty@casedisponibilidade.br,2022-02-11,Ativo,Time2,Chat,CLT
a1R3j000003gEBnEAM,Eggers Bowe,eggers.bowe@casedisponibilidade.br,2022-02-25,Ativo,Time1,Chat,CLT
a1R3j000003ndCEEAY,Fordham Senn,fordham.senn@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j000003gGYsEAM,Fender Jarman,fender.jarman@casedisponibilidade.br,2022-02-11,Ativo,Time3,Chat,CLT
a1R3j000002b8bAEAQ,Ruch Polley,ruch.polley@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000003gHKZEA2,Gilson Holbrook,gilson.holbrook@casedisponibilidade.br,2022-02-12,Ativo,Time1,Chat,CLT
a1R3j000002b8bZEAQ,Farwell Hiller,farwell.hiller@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j0000043sWLEAY,Hallman Andrew,hallman.andrew@casedisponibilidade.br,2022-02-19,Ativo,Time1,Chat,CLT
a1R3j000002b8agEAA,Mangum Teague,mangum.teague@casedisponibilidade.br,2022-02-24,Ativo,Time2,Chat,CLT
a1R3j000003ndBwEAI,Larue Isenberg,larue.isenberg@casedisponibilidade.br,2022-02-05,Ativo,Time1,Chat,CLT
a1R3j000003ndC9EAI,Markowitz Krawczyk,markowitz.krawczyk@casedisponibilidade.br,2022-02-22,Ativo,Time1,Chat,CLT
a1R1L000008cZzOUAU,Dillard Lamoreaux,dillard.lamoreaux@casedisponibilidade.br,2022-02-21,Ativo,Time1,Chat,CLT
a1R3j000003gGYeEAM,Pichardo Batey,pichardo.batey@casedisponibilidade.br,2022-02-11,Ativo,Time3,Chat,CLT
a1R3j0000043rzEEAQ,Caballero Ulloa,caballero.ulloa@casedisponibilidade.br,2022-02-20,Ativo,Time1,Chat,CLT
a1R3j000002bBpKEAU,Lovins Avila,lovins.avila@casedisponibilidade.br,2022-02-07,Ativo,Time3,Chat,CLT
